starea,wheelchairfootball,adult_softball,frisbee,gispropnum,hockey,adult_baseball,netball,lacrosse,field_number,kickball,councildistrict,accessible,ll_baseb_13andolder,stlength,youth_football,ll_baseb_12andunder
1439.4254150390625,False,False,False,B139,False,False,False,False,04,False,34,False,False,153.16827691230813,False,False
39837.19833374024,False,False,True,B057,False,False,False,True,01,False,46,False,False,806.0394115786687,True,False
3096.987335205078,False,False,False,B361,False,False,False,False,01,False,33,False,False,238.90102613425825,False,False
2902.4625549316406,False,False,False,X104,False,False,False,False,03,False,11,False,False,231.14022350502816,False,False
2398.584045410156,False,False,False,Q128,False,False,False,False,1,False,32,False,False,198.5832627685629,False,False
3830.272018432617,False,False,False,Q471,False,False,False,False,,False,26,False,False,259.9104076189724,False,False
77393.73791503906,False,False,False,X092,False,False,False,False,,False,11,False,False,1162.3844047092782,False,False
44231.43600463867,False,False,True,B254,False,False,False,True,01,False,40,False,False,867.7296932260845,True,False
3611.2445526123047,False,False,False,Q332,False,False,False,False,01,False,22,False,False,246.0581026991396,False,False
1180.5094757080078,False,False,False,Q002,False,False,False,False,01,False,30,False,False,141.59318245283765,False,False
2828.131118774414,False,False,False,Q413,False,False,False,False,06,False,28,False,False,228.7625219403837,False,False
1150.5553741455078,False,False,False,Q333,False,False,False,False,05,False,26,False,False,140.52666998606364,False,False
14905.171905517578,False,False,False,B291,False,False,False,False,01,False,46,False,False,502.9668405200136,False,False
1130.3207244873047,False,False,False,M099,False,False,False,False,02,False,10,False,False,134.62326846267248,False,False
3768.6158447265625,False,False,False,B098,False,False,False,False,02,False,38,False,False,250.48627968687651,False,False
2747.655334472656,False,False,False,Q414,False,False,False,False,02,False,32,False,False,226.39614356659484,False,False
2891.5027770996094,False,False,False,B250,False,False,False,False,03,False,45,False,False,216.33307215362788,False,False
2469.28759765625,False,False,False,Q024,False,False,False,False,04,False,20,False,False,215.11384416918952,False,False
2653.9998168945312,False,False,False,Q015,False,False,False,False,14,False,30,False,False,221.3748686427264,False,False
2769.459289550781,False,False,False,B294,False,False,False,False,04,False,41,False,False,227.31314288265563,False,False
49506.00807189941,False,False,False,M010,False,False,False,False,04,False,8,False,False,961.0385087920396,False,False
877.1564788818359,False,False,False,R085,False,False,False,False,03,False,51,False,False,119.69075285985896,False,False
1697.3831176757812,False,False,False,X010,False,False,False,False,15,False,15,False,False,174.64769416963023,False,False
49957.26104736328,False,False,False,Q007,False,False,False,False,02,False,31,False,False,839.1987795083913,False,False
2403.125518798828,False,False,False,B323,False,False,False,False,01,False,36,False,False,200.8007353786104,False,False
1134.9268951416016,False,False,False,Q346,False,False,False,False,03,False,23,False,False,138.33820782820257,False,False
1058.2690887451172,False,False,False,Q298,False,False,False,False,01,False,22,False,False,193.496351085679,False,False
1379.3013763427734,False,False,False,Q005,False,False,False,False,08,False,28,False,False,152.97055490039224,False,False
2748.9887084960938,False,False,False,Q371,False,False,False,False,04,False,31,False,False,226.07214826453043,False,False
1839.7130279541016,False,False,False,M159,False,False,False,False,01,False,9,False,False,181.22535907771172,False,False
1209.1527404785156,False,False,False,Q293,False,False,False,False,01,False,23,False,False,142.51358485885683,False,False
1545.863510131836,False,False,False,Q301,False,False,False,False,01,False,28,False,False,157.62329519533137,False,False
1767.6748504638672,False,False,False,Q099,False,False,False,False,08,False,21,False,False,178.12356474468308,False,False
2818.805877685547,False,False,False,Q357B01,False,False,False,False,01,False,21,False,False,212.90474156090448,False,False
1379.7613525390625,False,False,False,B224,False,False,False,False,02,False,41,False,False,151.09716944168886,False,False
1701.7180480957031,False,False,False,B218,False,False,False,False,01,False,45,False,False,165.15534433100436,False,False
1323.5183715820312,False,False,False,B129,False,False,False,False,04,False,47,False,False,147.4651223196028,False,False
1581.7770233154297,False,False,False,B347,False,False,False,False,01,False,41,False,False,159.8967605291001,False,False
3735.949325561523,False,False,False,Q092,False,False,False,False,01,False,28,False,False,250.00468029679536,False,False
2846.0292053222656,False,False,False,Q099,False,False,False,False,33,False,21,False,False,229.2352292363546,False,False
2803.304336547852,False,False,False,B058,False,False,False,False,04,False,33,False,False,227.65068203956716,False,False
2617.4996337890625,False,False,False,Q361,False,False,False,False,01,False,25,False,False,206.39566997888116,False,False
1436.011703491211,False,False,False,B088,False,False,False,False,01,False,36,False,False,152.5234873665813,False,False
3853.2216796875,False,False,False,Q369,False,False,False,False,02,False,19,False,False,260.1112948201014,False,False
31826.41702270508,False,True,False,X002,False,False,False,False,01,False,15,False,False,686.4747874324578,False,True
1152.7578735351562,False,False,False,Q303,False,False,False,False,03,False,25,False,False,137.5839869434371,False,False
4559.757995605469,False,False,False,B103,False,False,False,False,02,False,42,False,False,278.33769143293176,False,False
739.556640625,False,False,False,R035,False,False,False,False,02,False,49,False,False,139.99567224157448,False,False
81895.59733581543,False,False,False,B057,False,False,False,False,04,False,46,False,False,1091.376560230994,False,False
927.0608367919922,False,False,False,Q340,False,False,False,False,03,False,26,False,False,127.24013422029697,False,False
1914.5945587158203,False,False,False,B346,False,False,False,False,,False,33,False,False,187.0102667701305,False,False
4135.601303100586,False,False,False,B082,False,False,False,False,03,False,43,False,False,266.0173999944961,False,False
62160.46841430664,False,False,False,B214,False,False,False,False,01,False,42,False,False,1064.7383333781556,True,False
52892.77279663086,False,True,False,B018,False,True,False,False,01,False,46,False,True,885.5610046108243,False,True
1415.8466339111328,False,False,False,B364,False,False,False,False,01,False,36,False,False,152.00803089292594,False,False
4155.3931884765625,False,False,False,X085,False,False,False,False,02,False,15,False,False,266.37533345568454,False,False
2875.2189025878906,False,False,False,B032,False,False,False,False,01,False,35,False,False,230.9570619595748,False,False
2855.440887451172,False,False,False,X039,False,False,False,False,03,False,13,False,False,229.29310478128,False,False
2962.910202026367,False,False,False,X001A,False,False,False,False,02,False,14,False,False,228.63205547649923,False,False
10669.283950805664,False,False,False,B210I,False,False,False,False,01,True,38,False,False,378.4432339889111,False,True
13362.171417236328,False,False,False,B316,False,False,False,False,01,False,44,False,False,478.1889276268716,False,False
3628.1051635742183,False,False,False,Q332,False,False,False,False,02,False,22,False,False,246.700077328703,False,False
1205.361312866211,False,False,False,M192,False,False,False,False,01,False,8,False,False,140.6752345016087,False,False
2836.7945251464844,False,False,False,X092,False,False,False,False,10,False,11,False,False,228.7334274170309,False,False
3630.1246337890634,False,False,False,X165,False,False,False,False,01,False,12,False,False,248.63904717204176,False,False
699.7786712646484,False,False,False,M158,False,False,False,False,02,False,4,False,False,108.1123637437498,False,False
930.5054626464844,False,False,False,B149A,False,False,False,False,04,False,42,False,False,124.2538153327348,False,False
1790.2825012207031,False,False,False,M105,False,False,False,False,,False,1,False,False,179.45417925363654,False,False
1626.258544921875,False,False,False,Q332,False,False,False,False,02,False,22,False,False,163.10032689069735,False,False
955.1490936279296,False,False,False,M028,False,False,False,False,02,False,7,False,False,129.84285168617345,False,False
