campaign_id,member_id,_fivetran_synced,combination_id,list_id
c2b4c1c0d9,1d34bd0fb670d5e60047647339aaedf7,2020-04-14 21:27:44.224,,8e423a4179
c2b4c1c0d9,8ee3e666d7a9345f30d046f6b6c6eca3,2020-04-14 21:27:44.224,,8e423a4179
c2b4c1c0d9,64ff8c5f61a1c7fdb4745c0c633c9a0a,2020-04-14 21:27:44.224,,8e423a4179
c2b4c1c0d9,c6de178b4b5cac03e73f9d787b352f15,2020-04-14 21:27:44.224,,8e423a4179
c2b4c1c0d9,37cc8cad6a75f018d69632984d8caf38,2020-04-14 21:27:44.245,,8e423a4179
c2b4c1c0d9,f5114e6e6bb39e07781d2f51f409a7fe,2020-04-14 21:27:44.245,,8e423a4179
c2b4c1c0d9,b2ac489697c655e85db6dfedc5c2fee5,2020-04-14 21:27:44.234,,8e423a4179
c2b4c1c0d9,09be851d30b8958f7de29f22e8bed310,2020-04-14 21:27:44.244,,8e423a4179
c2b4c1c0d9,31d6eef7ddb994d81380735289af2dfb,2020-04-14 21:27:44.244,,8e423a4179
c2b4c1c0d9,001ab89f92fa8197d3f426cc6987b997,2020-04-14 21:27:44.244,,8e423a4179
c2b4c1c0d10,5a1bf0aa67690a2b483771ce00cfb6a8,2020-04-26 10:05:00,,8e423a4181
c2b4c1c0d10,6b2bf0aa67690a2b483771ce00cfb6a9,2020-04-26 10:05:00,,8e423a4181
c2b4c1c0d10,7c3bf0aa67690a2b483771ce00cfb6b0,2020-04-26 10:05:00,,8e423a4181
c2b4c1c0d11,8d4bf0aa67690a2b483771ce00cfb6b1,2020-04-26 11:05:00,,8e423a4182
c2b4c1c0d11,9e5bf0aa67690a2b483771ce00cfb6b2,2020-04-26 11:05:00,,8e423a4182
c2b4c1c0d11,0f6bf0aa67690a2b483771ce00cfb6b3,2020-04-26 11:05:00,,8e423a4182
c2b4c1c0d12,1g7bf0aa67690a2b483771ce00cfb6b4,2020-04-26 12:05:00,,8e423a4183
c2b4c1c0d12,2h8bf0aa67690a2b483771ce00cfb6b5,2020-04-26 12:05:00,,8e423a4183
c2b4c1c0d13,3i9bf0aa67690a2b483771ce00cfb6b6,2020-04-26 13:05:00,,8e423a4184
c2b4c1c0d13,4j0bf0aa67690a2b483771ce00cfb6b7,2020-04-26 13:05:00,,8e423a4184
c2b4c1c0d14,5k1bf0aa67690a2b483771ce00cfb6b8,2020-04-26 14:05:00,,8e423a4185
c2b4c1c0d14,6l2bf0aa67690a2b483771ce00cfb6b9,2020-04-26 14:05:00,,8e423a4185
c2b4c1c0d15,5a1bf0aa67690a2b483771ce00cfb6a8,2020-04-27 10:05:00,,8e423a4181
c2b4c1c0d15,6b2bf0aa67690a2b483771ce00cfb6a9,2020-04-27 10:05:00,,8e423a4181
c2b4c1c0d16,8d4bf0aa67690a2b483771ce00cfb6b1,2020-04-27 11:05:00,,8e423a4182
c2b4c1c0d16,9e5bf0aa67690a2b483771ce00cfb6b2,2020-04-27 11:05:00,,8e423a4182
