organization_id,domain_name,index,source_relation
370335,f89dedacd29b4d5b0825d81a0c0fedfa,0,zendesk.public
370355,266cb5d33605c86846121770b4d312d1,0,zendesk.public
370364,7878cf470a679110108b3da5ea619a0c,0,zendesk.public
370298,6fc5425be3db5b4f70eaf61c4323672c,0,zendesk.public
370298,040fd698880646db8df23291671e4b57,0,zendesk.public
370298,421319ed5d78b90c3048510efd8df758,0,zendesk.public
370298,bafeca689fec90acd8878e2fb025e355,0,zendesk.public
370298,4ba5ff9deb372b42e67838630b39ea3c,0,zendesk.public
370298,7ae869ebf95fd6538c3af28cbbf29e53,0,zendesk.public
370298,2c94112ed0107c614f8c5ea6b1944962,0,zendesk.public
