feature_id,app_id,created_at,created_by_user_id,is_dirty,group_id,is_core_event,last_updated_at,last_updated_by_user_id,feature_name,page_id,root_version_id,stable_version_id,valid_through,_fivetran_synced,product_area_name,page_name,page_created_at,page_valid_through,app_display_name,app_platform,created_by_user_full_name,created_by_user_username,last_updated_by_user_full_name,last_updated_by_user_username
61muxsf-RhA7TGh34twJZxGGJ7U,-323232,2020-11-18 19:32:05.512,5174147554869248,False,,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:25:03.280,,,,,Fivetran,web,,,,
84eKv2U6eGlGgQ7NYYURCkfkSxU,-323232,2020-05-12 17:45:02.164,5649338561462272,False,_PENDO_DEFAULTGROUP_00_,,2021-02-19 19:28:30.508,5174147554869248,Add New thing,MhndMcBS3TD14daYe45awBDyR6E,84eKv2U6eGlGgQ7NYYURCkfkSxU,84eKv2U6eGlGgQ7NYYURCkfkSxU-20210219192830.524733523,2021-02-20 07:00:00,2021-02-20 08:08:26.861,shirts,,,,Fivetran,web,,,,
byXtQ7dU_Ol0O6OnqFsKnh3Zo-g,-323232,2020-09-18 20:36:58.573,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-09-18 20:36:58.573,5094792729067520,Enable Button,9fdgZlu42YzhHn0sNCsUwNqlJWM,byXtQ7dU_Ol0O6OnqFsKnh3Zo-g,byXtQ7dU_Ol0O6OnqFsKnh3Zo-g-20200918203658.579267448,2021-04-17 13:00:00,2021-04-17 13:26:18.595,,,,,Fivetran,web,,,,
RscZT3Un81X3C6HZiJUf4HuvW-k,-323232,2020-09-18 20:35:02.833,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-09-18 20:35:02.833,5094792729067520,Try this,i33y6HTQqp-292uwBx4y9OL8rsM,RscZT3Un81X3C6HZiJUf4HuvW-k,RscZT3Un81X3C6HZiJUf4HuvW-k-20200918203502.838898030,2021-04-17 13:00:00,2021-04-17 13:26:18.595,,,,,Fivetran,web,,,,
bXVeoCb1HMYgp8qksMojl9wXhM4,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
FigN3vVXFCzXsH2qYlCerqmt8UY,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
pm9oA1KlCYL-MEbPxsCXDixEo6U,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000001,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000002,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000003,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000004,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000005,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000006,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000007,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000008,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000009,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000010,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000011,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000012,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000013,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
PHW_00000000000000000000014,-323232,2020-11-18 19:32:05.512,5094792729067520,False,j6xX765pPxBI6UxXkmDQElkkDDo,False,2020-11-18 19:32:05.512,5174147554869248,Close Modal,MhndMcBS3TD14daYe45awBDyR6E,61muxsf-RhA7TGh34twJZxGGJ7U,61muxsf-RhA7TGh34twJZxGGJ7U-20201118193205.520794829,2021-04-17 13:00:00,2021-04-17 13:26:18.595,shirts,,,,Fivetran,web,,,,
