pull_request_review_id,pull_request_id,submitted_at,state,user_id
388529549,399806580,2019-03-06 20:03:50,COMMENTED,57712
419690060,423514367,2020-04-15 04:54:46,APPROVED,57712
403026460,410396941,2019-08-15 12:37:47,APPROVED,10001014
395632662,403763510,2020-02-04 23:51:47,COMMENTED,10001014
395943518,403763510,2020-11-03 20:52:55,COMMENTED,10001014
395943445,403763510,2019-02-25 08:44:48,COMMENTED,10001014
423821312,427371354,2020-01-24 09:16:18,APPROVED,10001014
402215657,410360774,2018-12-17 10:04:49,COMMENTED,10001014
402212433,410360774,2019-08-12 08:19:48,COMMENTED,10001014
402214641,410360774,2018-11-25 01:12:06,COMMENTED,10001014
423522366,426881751,2019-11-13 12:24:03,APPROVED,10001014
468875251,469099817,2019-08-12 11:34:40,COMMENTED,54036902
488011703,486782772,2019-02-26 20:11:28,COMMENTED,54036902
488195547,486782772,2019-06-16 16:20:50,COMMENTED,54036902
488194984,486782772,2020-08-28 08:18:52,COMMENTED,54036902
488010880,486782772,2019-01-27 18:15:34,COMMENTED,54036902
488012094,486782772,2020-08-05 18:05:15,COMMENTED,54036902
488020383,486789941,2020-11-01 08:27:01,COMMENTED,54036902
465438225,466361150,2020-03-12 21:44:02,COMMENTED,54036902
465438930,466361150,2020-09-20 20:18:38,COMMENTED,54036902
465437473,466361150,2019-08-22 06:00:37,COMMENTED,54036902
468877148,469101406,2019-10-03 23:35:26,COMMENTED,54036902
466188667,458713125,2019-06-08 01:09:01,APPROVED,65564846
522963632,514322474,2019-09-02 03:53:07,COMMENTED,65564846
466193092,466361150,2019-12-13 04:10:52,COMMENTED,65564846
466194404,466361150,2019-12-15 20:28:45,COMMENTED,65564846
466193387,466361150,2019-06-07 13:43:01,COMMENTED,65564846
530497221,518860614,2019-11-19 23:03:01,COMMENTED,65564846
530518172,518860614,2019-10-28 01:26:13,APPROVED,65564846
530494894,518860614,2020-10-10 02:17:21,COMMENTED,65564846
435232965,436709462,2019-04-30 12:32:50,COMMENTED,65564846
435233512,436709462,2019-12-26 18:18:01,APPROVED,65564846
466940353,467054681,2019-11-09 01:02:47,APPROVED,65564846
521881242,513186968,2019-02-09 01:22:21,COMMENTED,65564846
521043880,513186968,2019-04-02 16:37:43,COMMENTED,65564846
521886510,513228215,2019-01-02 11:03:07,COMMENTED,65564846
521062060,513228215,2020-07-03 20:26:03,COMMENTED,65564846
521883462,513228215,2020-07-22 14:03:01,COMMENTED,65564846
397832088,406785281,2020-06-14 12:39:28,APPROVED,54283769
472791879,458710017,2020-11-11 03:13:44,APPROVED,54283769
457123569,455380483,2020-11-03 00:31:26,APPROVED,54283769
527516958,517800453,2020-02-19 14:24:50,APPROVED,54283769
458720478,458706950,2020-02-26 08:47:38,APPROVED,54283769
457123195,455392265,2018-12-11 06:39:41,APPROVED,54283769
492863783,477383960,2020-07-11 04:55:16,APPROVED,54283769
412206603,418222616,2020-01-12 05:49:32,APPROVED,54283769
527517566,517796897,2019-07-01 07:38:19,APPROVED,54283769
492857592,478238244,2020-08-17 12:50:57,APPROVED,54283769
492863368,477383210,2019-12-25 05:41:45,APPROVED,54283769
522965097,514322474,2018-12-19 16:25:49,APPROVED,54283769
522963219,514322474,2020-04-22 17:12:31,COMMENTED,54283769
527509827,516934444,2019-05-30 23:07:08,APPROVED,54283769
417213472,420966958,2019-05-11 23:50:10,APPROVED,54283769
399302421,407571247,2020-07-18 00:11:59,APPROVED,54283769
488048693,486782772,2018-12-31 18:41:32,COMMENTED,54283769
488200462,486782772,2020-10-01 03:53:25,APPROVED,54283769
488057196,486782772,2019-11-15 17:29:12,COMMENTED,54283769
488055158,486782772,2020-11-06 03:54:15,COMMENTED,54283769
395870820,403763510,2019-06-26 00:52:19,COMMENTED,54283769
395615530,403763510,2019-04-27 00:27:09,COMMENTED,54283769
395613755,403763510,2020-04-13 23:26:08,COMMENTED,54283769
395883266,403763510,2019-06-18 15:52:44,APPROVED,54283769
395611731,403763510,2019-04-22 18:53:45,COMMENTED,54283769
395835218,403763510,2019-02-05 04:59:39,COMMENTED,54283769
487127342,478239545,2019-02-25 16:39:52,APPROVED,54283769
519990313,512495423,2019-07-19 10:58:25,APPROVED,54283769
524687376,516347967,2020-01-10 23:46:57,APPROVED,54283769
522961766,515055172,2020-02-16 07:29:19,APPROVED,54283769
530510778,518860614,2019-02-19 17:54:34,COMMENTED,54283769
519868108,512405831,2019-02-09 15:43:46,COMMENTED,54283769
519873603,512405831,2019-09-25 15:20:47,APPROVED,54283769
421259983,423523914,2019-02-28 03:11:01,APPROVED,54283769
387426596,398193226,2020-07-13 13:16:55,APPROVED,54283769
399415727,408125009,2020-07-06 13:13:18,APPROVED,54283769
450196297,446976630,2019-02-24 15:06:00,APPROVED,54283769
457124106,455373179,2019-01-30 00:57:11,APPROVED,54283769
457123916,455386494,2020-05-25 00:47:40,APPROVED,54283769
526755474,516951685,2020-06-20 07:02:09,APPROVED,54283769
387428824,398193029,2019-11-12 04:58:02,APPROVED,54283769
447635677,446881428,2020-09-11 13:42:37,APPROVED,54283769
521921493,513186968,2019-11-14 07:02:02,APPROVED,54283769
