net_taxes,orgpriorpl,maxtaxinc,adjbldgtxb,leasebegdt,abtxuaf,elig_abt,baseyrvalu
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
2934098.44,0.0,0.0,0,2019-04-01T00:00:00.000,0.0,0.0,0
2916704.4,0.0,0.0,0,2019-11-01T00:00:00.000,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
0.0,0.0,0.0,0,,0.0,0.0,0
