pct2_mos,extractdt,unit_elig,taxlessabt,abt_year1,baseyrtax,abtpyrlim,yrbegdt,icip_appct
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,XY,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
0,2022-08-20T00:00:00.000,Y,0.0,0.0,0.0,0.0,,0.0
