source_relation,campaign_id,date_hour,attachment_quartile_1,attachment_quartile_2,attachment_quartile_3,attachment_total_view_time,attachment_view_completion,quartile_1,quartile_2,quartile_3,saves,shares,screen_time,video_views,view_completion,view_time,impressions,spend,swipes,conversion_purchases_value,conversion_purchases
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 10:00:00,0,0,0,0.000000000000000000000000,0,0,0,0,0,0,0.16398900000000000000,0,0,0.16398900000000000000,250,0.06021500000000000000,0,1e-08,1
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 13:00:00,0,0,0,0.000000000000000000000000,0,0,0,0,0,0,0.42979000000000000000,0,0,0.42979000000000000000,608,0.17273200000000000000,0,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 11:00:00,0,0,0,0.00425700000000000000,0,0,0,0,0,0,0.26853100000000000000,0,0,0.26853100000000000000,362,0.08299300000000000000,1,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 07:00:00,0,0,0,0.000000000000000000000000,0,0,0,0,0,0,0.41107900000000000000,0,0,0.41107900000000000000,559,0.06926300000000000000,0,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 12:00:00,0,0,0,0.000000000000000000000000,0,0,0,0,0,0,0.22386100000000000000,0,0,0.22386100000000000000,337,0.08448300000000000000,0,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 09:00:00,0,0,0,0.00173700000000000000,0,0,0,0,0,0,0.09351500000000000000,0,0,0.09351500000000000000,117,0.02211800000000000000,1,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 14:00:00,0,0,0,0.02285800000000000000,0,0,0,0,0,0,0.79325700000000000000,0,0,0.79325700000000000000,1049,0.29801400000000000000,3,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 05:00:00,0,0,0,0.00099500000000000000,0,0,0,0,0,0,0.48972800000000000000,0,0,0.48972800000000000000,655,0.07237700000000000000,1,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 15:00:00,0,0,0,0.000000000000000000000000,0,0,0,0,0,0,0.04876000000000000000,0,0,0.04876000000000000000,75,0.02047900000000000000,0,0,0
"",40ba77bb-289d-41d9-85bf-83f485908a5c,2022-05-29 06:00:00,0,0,0,0.00092900000000000000,0,0,0,0,0,0,0.82442500000000000000,0,0,0.82442500000000000000,1130,0.13081400000000000000,1,0,0
