source_relation,modified_at,campaign_id,ad_group_id,keyword_id,bid_amount,bid_currency,match_type,keyword_status,keyword_text,is_most_recent_record
"",2025-12-12 00:12:27.006558,973923054,976005125,983951502,1.43,USD,EXACT,PAUSED,sports,t
"",2025-12-07 00:12:27.006569,973923054,976005125,983951503,1.2,USD,BROAD,PAUSED,arcade,t
"",2025-12-24 00:12:27.006579,973923054,976005125,983951504,1.13,USD,BROAD,ACTIVE,game,t
"",2025-11-27 00:12:27.006592,973923054,983960442,983951505,0.85,USD,EXACT,PAUSED,puzzle,t
"",2025-11-28 00:12:27.006604,973923054,983960442,983951506,1.75,USD,BROAD,ACTIVE,strategy,t
"",2025-12-13 00:12:27.006616,973923054,983960443,983951507,1.26,USD,BROAD,ACTIVE,action,t
"",2025-12-26 00:12:27.006635,973923054,983960443,983951508,2.97,USD,EXACT,PAUSED,family,t
"",2025-11-30 00:12:27.006645,973923054,983960443,983951509,0.74,USD,EXACT,ACTIVE,play,t
"",2025-12-26 00:12:27.006657,973923054,983960443,983951510,1.28,USD,BROAD,ACTIVE,fun,t
"",2025-12-02 00:12:27.006674,973923054,983960444,983951511,1.31,USD,EXACT,ACTIVE,racing,t
"",2025-12-22 00:12:27.006685,973923054,983960444,983951512,1.04,USD,BROAD,PAUSED,kids,t
"",2025-12-09 00:12:27.006697,973923054,983960445,983951513,2.94,USD,BROAD,ACTIVE,music,t
"",2025-12-07 00:12:27.006708,973923054,983960445,983951514,2.37,USD,EXACT,ACTIVE,kids,t
"",2025-12-26 00:12:27.006719,973923054,983960445,983951515,1.61,USD,EXACT,PAUSED,adventure,t
"",2025-12-23 00:12:27.006729,973923054,983960445,983951516,2.92,USD,EXACT,ACTIVE,action,t
"",2025-11-29 00:12:27.006741,973923054,983960446,983951517,2.18,USD,EXACT,PAUSED,kids,t
"",2025-12-05 00:12:27.006752,973923054,983960446,983951518,1.03,USD,EXACT,ACTIVE,casual,t
"",2025-12-07 00:12:27.006763,973923054,983960446,983951519,2.85,USD,EXACT,ACTIVE,game,t
"",2025-12-25 00:12:27.006775,973923054,983960447,983951520,0.89,USD,BROAD,ACTIVE,fun,t
"",2025-11-29 00:12:27.006789,973923054,983960447,983951521,0.94,USD,BROAD,ACTIVE,action,t
"",2025-12-04 00:12:27.006801,973923055,983960448,983951522,2.97,USD,EXACT,ACTIVE,fun,t
"",2025-11-27 00:12:27.006812,973923055,983960448,983951523,2.25,USD,BROAD,PAUSED,puzzle,t
"",2025-12-11 00:12:27.006822,973923055,983960448,983951524,1.05,USD,EXACT,ACTIVE,music,t
"",2025-12-18 00:12:27.006833,973923055,983960448,983951525,0.84,USD,BROAD,PAUSED,family,t
"",2025-12-23 00:12:27.006845,973923055,983960449,983951526,2.39,USD,BROAD,ACTIVE,family,t
"",2025-12-20 00:12:27.006855,973923055,983960449,983951527,2.93,USD,EXACT,ACTIVE,play,t
"",2025-12-03 00:12:27.006866,973923055,983960449,983951528,1.92,USD,BROAD,PAUSED,education,t
"",2025-12-01 00:12:27.006881,973923056,983960450,983951529,2.09,USD,BROAD,PAUSED,download,t
"",2025-12-11 00:12:27.006892,973923056,983960450,983951530,2.3,USD,BROAD,ACTIVE,game,t
"",2025-12-12 00:12:27.006904,973923056,983960451,983951531,1.38,USD,BROAD,PAUSED,strategy,t
"",2025-12-24 00:12:27.006914,973923056,983960451,983951532,1.2,USD,EXACT,ACTIVE,adventure,t
"",2025-12-24 00:12:27.006925,973923056,983960451,983951533,2.02,USD,EXACT,ACTIVE,music,t
"",2025-12-21 00:12:27.006938,973923056,983960451,983951534,2.25,USD,EXACT,PAUSED,game,t
"",2025-12-20 00:12:27.00695,973923056,983960452,983951535,2.07,USD,EXACT,ACTIVE,app,t
"",2025-11-28 00:12:27.006961,973923056,983960452,983951536,1.91,USD,BROAD,ACTIVE,free,t
"",2025-12-06 00:12:27.006973,973923057,983960453,983951537,2.48,USD,BROAD,PAUSED,play,t
"",2025-12-17 00:12:27.006983,973923057,983960453,983951538,1.66,USD,EXACT,ACTIVE,simulation,t
"",2025-12-12 00:12:27.006994,973923057,983960453,983951539,2.88,USD,BROAD,PAUSED,strategy,t
"",2025-12-10 00:12:27.007005,973923057,983960454,983951540,1.31,USD,EXACT,ACTIVE,strategy,t
"",2025-12-05 00:12:27.007016,973923057,983960454,983951541,1.43,USD,BROAD,ACTIVE,fun,t
"",2025-12-06 00:12:27.007026,973923057,983960454,983951542,0.88,USD,BROAD,ACTIVE,photo,t
"",2025-12-15 00:12:27.007039,973923057,983960455,983951543,1.09,USD,EXACT,ACTIVE,puzzle,t
"",2025-12-05 00:12:27.007049,973923057,983960455,983951544,0.69,USD,BROAD,PAUSED,arcade,t
"",2025-12-21 00:12:27.007061,973923058,983960456,983951545,1.34,USD,BROAD,ACTIVE,simulation,t
"",2025-12-20 00:12:27.007072,973923058,983960456,983951546,2.96,USD,EXACT,ACTIVE,play,t
"",2025-12-06 00:12:27.007085,973923058,983960456,983951547,1.86,USD,BROAD,PAUSED,simulation,t
"",2025-12-01 00:12:27.007097,973923059,983960457,983951548,1.73,USD,EXACT,ACTIVE,puzzle,t
"",2025-12-19 00:12:27.007108,973923059,983960457,983951549,0.78,USD,BROAD,ACTIVE,play,t
"",2025-12-17 00:12:27.007122,973923059,983960457,983951550,2.22,USD,BROAD,ACTIVE,action,t
"",2025-12-05 00:12:27.007134,973923060,983960458,983951551,1.58,USD,EXACT,ACTIVE,puzzle,t
"",2025-12-05 00:12:27.007144,973923060,983960458,983951552,2.11,USD,BROAD,PAUSED,kids,t
"",2025-12-13 00:12:27.007157,973923060,983960459,983951553,1.65,USD,BROAD,ACTIVE,education,t
"",2025-11-30 00:12:27.007168,973923060,983960459,983951554,0.91,USD,BROAD,ACTIVE,simulation,t
"",2025-12-25 00:12:27.007178,973923060,983960459,983951555,0.77,USD,BROAD,ACTIVE,music,t
"",2025-12-03 00:12:27.007189,973923060,983960459,983951556,2.96,USD,EXACT,PAUSED,puzzle,t
"",2025-12-24 00:12:27.007201,973923060,983960460,983951557,2.83,USD,EXACT,ACTIVE,download,t
"",2025-12-05 00:12:27.007211,973923060,983960460,983951558,1.62,USD,BROAD,PAUSED,arcade,t
"",2025-12-20 00:12:27.007224,973923061,983960461,983951559,1.62,USD,BROAD,ACTIVE,action,t
"",2025-12-13 00:12:27.007237,973923061,983960461,983951560,1.69,USD,BROAD,PAUSED,puzzle,t
"",2025-12-01 00:12:27.007252,973923061,983960462,983951561,1.44,USD,EXACT,ACTIVE,download,t
"",2025-12-03 00:12:27.007264,973923061,983960462,983951562,2.66,USD,BROAD,ACTIVE,strategy,t
"",2025-12-14 00:12:27.007276,973923061,983960463,983951563,2.49,USD,BROAD,PAUSED,game,t
"",2025-12-15 00:12:27.007286,973923061,983960463,983951564,2.8,USD,EXACT,PAUSED,app,t
"",2025-12-09 00:12:27.007297,973923061,983960463,983951565,2.06,USD,EXACT,PAUSED,play,t
"",2025-12-04 00:12:27.007307,973923061,983960463,983951566,2.72,USD,BROAD,ACTIVE,free,t
"",2025-12-26 00:12:27.007319,973923062,983960464,983951567,0.95,USD,EXACT,ACTIVE,download,t
"",2025-11-29 00:12:27.00733,973923062,983960464,983951568,2.77,USD,BROAD,ACTIVE,strategy,t
"",2025-12-23 00:12:27.007341,973923062,983960464,983951569,2.05,USD,BROAD,PAUSED,adventure,t
"",2025-12-23 00:12:27.007351,973923062,983960464,983951570,1.06,USD,BROAD,ACTIVE,game,t
"",2025-12-18 00:12:27.007366,973923063,983960465,983951571,1.57,USD,BROAD,PAUSED,kids,t
"",2025-12-08 00:12:27.007377,973923063,983960465,983951572,2.71,USD,BROAD,PAUSED,adventure,t
"",2025-12-20 00:12:27.007392,973923063,983960466,983951573,2.18,USD,EXACT,ACTIVE,puzzle,t
"",2025-12-14 00:12:27.007403,973923063,983960466,983951574,1.19,USD,EXACT,ACTIVE,photo,t
"",2025-12-02 00:12:27.007414,973923063,983960466,983951575,1.37,USD,BROAD,ACTIVE,family,t
"",2025-12-15 00:12:27.007424,973923063,983960466,983951576,0.99,USD,BROAD,ACTIVE,music,t
"",2025-12-06 00:12:27.007436,973923063,983960467,983951577,0.78,USD,BROAD,ACTIVE,simulation,t
"",2025-12-12 00:12:27.007447,973923063,983960467,983951578,1.84,USD,EXACT,ACTIVE,racing,t
"",2025-12-26 00:12:27.007458,973923064,983960468,983951579,2.41,USD,BROAD,ACTIVE,free,t
"",2025-12-08 00:12:27.007469,973923064,983960468,983951580,0.59,USD,BROAD,ACTIVE,download,t
"",2025-12-16 00:12:27.007479,973923064,983960468,983951581,2.27,USD,EXACT,PAUSED,photo,t
"",2025-11-28 00:12:27.007491,973923065,983960469,983951582,1.98,USD,EXACT,ACTIVE,action,t
"",2025-11-28 00:12:27.007502,973923065,983960469,983951583,2.44,USD,BROAD,ACTIVE,strategy,t
"",2025-12-23 00:12:27.007513,973923065,983960469,983951584,0.92,USD,BROAD,PAUSED,game,t
"",2025-12-17 00:12:27.007523,973923065,983960469,983951585,1.93,USD,EXACT,PAUSED,app,t
"",2025-12-15 00:12:27.007538,973923065,983960470,983951586,0.74,USD,EXACT,PAUSED,app,t
"",2025-12-20 00:12:27.007549,973923065,983960470,983951587,1.71,USD,BROAD,PAUSED,education,t
"",2025-12-02 00:12:27.00756,973923065,983960470,983951588,2.43,USD,EXACT,ACTIVE,photo,t
"",2025-12-17 00:12:27.00757,973923065,983960470,983951589,2.98,USD,EXACT,ACTIVE,casual,t
"",2025-12-10 00:12:27.007582,973923065,983960471,983951590,2.26,USD,BROAD,ACTIVE,adventure,t
"",2025-11-27 00:12:27.007592,973923065,983960471,983951591,0.72,USD,EXACT,ACTIVE,photo,t
"",2025-12-08 00:12:27.007606,973923065,983960471,983951592,1.29,USD,EXACT,PAUSED,download,t
"",2025-12-11 00:12:27.007617,973923065,983960471,983951593,1.87,USD,EXACT,PAUSED,game,t
"",2025-12-18 00:12:27.007629,973923066,983960472,983951594,2.45,USD,BROAD,PAUSED,play,t
"",2025-12-26 00:12:27.00764,973923066,983960472,983951595,0.93,USD,EXACT,PAUSED,arcade,t
"",2025-11-29 00:12:27.007652,973923066,983960473,983951596,2.86,USD,EXACT,ACTIVE,fun,t
"",2025-12-13 00:12:27.007663,973923066,983960473,983951597,2.4,USD,EXACT,PAUSED,kids,t
"",2025-12-07 00:12:27.007675,973923067,983960474,983951598,0.74,USD,BROAD,ACTIVE,family,t
"",2025-12-14 00:12:27.007688,973923067,983960474,983951599,0.92,USD,EXACT,ACTIVE,download,t
"",2025-12-02 00:12:27.007699,973923067,983960474,983951600,2.03,USD,BROAD,ACTIVE,action,t
"",2025-12-14 00:12:27.00771,973923067,983960474,983951601,2.92,USD,BROAD,ACTIVE,puzzle,t
"",2025-11-29 00:12:27.007722,973923068,983960475,983951602,1.64,USD,EXACT,ACTIVE,arcade,t
"",2025-12-13 00:12:27.007732,973923068,983960475,983951603,1.12,USD,EXACT,ACTIVE,kids,t
"",2025-12-21 00:12:27.007743,973923068,983960475,983951604,1.48,USD,EXACT,PAUSED,strategy,t
"",2025-12-08 00:12:27.007755,973923069,983960476,983951605,0.62,USD,EXACT,ACTIVE,app,t
"",2025-12-13 00:12:27.007765,973923069,983960476,983951606,0.72,USD,BROAD,PAUSED,adventure,t
"",2025-12-04 00:12:27.007776,973923069,983960476,983951607,0.81,USD,EXACT,ACTIVE,free,t
"",2025-12-14 00:12:27.007788,973923069,983960477,983951608,1.95,USD,BROAD,PAUSED,download,t
"",2025-12-12 00:12:27.007799,973923069,983960477,983951609,1.64,USD,BROAD,ACTIVE,arcade,t
"",2025-12-13 00:12:27.00781,973923069,983960478,983951610,2.9,USD,BROAD,ACTIVE,racing,t
"",2025-12-08 00:12:27.007824,973923069,983960478,983951611,2.51,USD,BROAD,PAUSED,free,t
"",2025-12-07 00:12:27.007838,973923069,983960478,983951612,1.35,USD,EXACT,ACTIVE,strategy,t
"",2025-12-15 00:12:27.007853,973923069,983960478,983951613,0.52,USD,EXACT,ACTIVE,sports,t
"",2025-12-07 00:12:27.007865,973923070,983960479,983951614,2.6,USD,EXACT,ACTIVE,casual,t
"",2025-12-18 00:12:27.007876,973923070,983960479,983951615,2.17,USD,BROAD,ACTIVE,kids,t
"",2025-12-12 00:12:27.007886,973923070,983960479,983951616,0.7,USD,BROAD,ACTIVE,game,t
"",2025-12-04 00:12:27.007897,973923070,983960479,983951617,1.24,USD,BROAD,ACTIVE,kids,t
"",2025-12-05 00:12:27.007909,973923070,983960480,983951618,2.64,USD,EXACT,PAUSED,kids,t
"",2025-12-03 00:12:27.007919,973923070,983960480,983951619,2.16,USD,EXACT,PAUSED,game,t
"",2025-12-18 00:12:27.00793,973923070,983960480,983951620,1.9,USD,EXACT,ACTIVE,photo,t
"",2025-12-13 00:12:27.007941,973923070,983960480,983951621,0.59,USD,BROAD,ACTIVE,download,t
"",2025-12-05 00:12:27.007952,973923070,983960481,983951622,2.54,USD,BROAD,PAUSED,kids,t
"",2025-12-04 00:12:27.007963,973923070,983960481,983951623,1.7,USD,EXACT,PAUSED,kids,t
"",2025-12-06 00:12:27.007973,973923070,983960481,983951624,1.42,USD,BROAD,PAUSED,puzzle,t
"",2025-12-13 00:12:27.007987,973923070,983960481,983951625,1.81,USD,EXACT,ACTIVE,family,t
"",2025-12-05 00:12:27.008,973923071,983960482,983951626,2.6,USD,BROAD,PAUSED,sports,t
"",2025-12-18 00:12:27.00801,973923071,983960482,983951627,0.98,USD,BROAD,ACTIVE,app,t
"",2025-12-10 00:12:27.008022,973923071,983960482,983951628,1.53,USD,BROAD,PAUSED,app,t
"",2025-12-09 00:12:27.008034,973923071,983960483,983951629,1.81,USD,BROAD,PAUSED,education,t
"",2025-12-18 00:12:27.008045,973923071,983960483,983951630,2.66,USD,BROAD,PAUSED,strategy,t
"",2025-12-07 00:12:27.008057,973923072,983960484,983951631,2.27,USD,EXACT,ACTIVE,racing,t
"",2025-12-16 00:12:27.008067,973923072,983960484,983951632,2.35,USD,EXACT,PAUSED,fun,t
"",2025-12-07 00:12:27.008078,973923072,983960484,983951633,1.25,USD,BROAD,PAUSED,kids,t
"",2025-12-17 00:12:27.008092,973923072,983960484,983951634,0.7,USD,EXACT,ACTIVE,game,t
"",2025-12-01 00:12:27.008104,973923072,983960485,983951635,1.56,USD,EXACT,ACTIVE,fun,t
"",2025-12-10 00:12:27.008114,973923072,983960485,983951636,1.95,USD,EXACT,ACTIVE,arcade,t
"",2025-12-11 00:12:27.008126,973923073,983960486,983951637,1.67,USD,BROAD,ACTIVE,play,t
"",2025-11-29 00:12:27.008139,973923073,983960486,983951638,2.92,USD,EXACT,PAUSED,play,t
"",2025-12-24 00:12:27.008151,973923073,983960486,983951639,2.98,USD,BROAD,ACTIVE,adventure,t
"",2025-12-10 00:12:27.008162,973923073,983960487,983951640,1.84,USD,EXACT,ACTIVE,casual,t
"",2025-12-25 00:12:27.008173,973923073,983960487,983951641,0.92,USD,BROAD,PAUSED,family,t
"",2025-12-17 00:12:27.008185,973923073,983960488,983951642,1.11,USD,BROAD,ACTIVE,photo,t
"",2025-12-24 00:12:27.008195,973923073,983960488,983951643,1.1,USD,EXACT,ACTIVE,free,t
"",2025-11-27 00:12:27.008206,973923073,983960488,983951644,2.72,USD,EXACT,PAUSED,racing,t
"",2025-11-27 00:12:27.008217,973923073,983960488,983951645,0.9,USD,EXACT,PAUSED,action,t
"",2025-12-06 00:12:27.008229,973923074,983960489,983951646,0.95,USD,EXACT,PAUSED,simulation,t
"",2025-12-23 00:12:27.008239,973923074,983960489,983951647,1.55,USD,EXACT,ACTIVE,education,t
"",2025-12-06 00:12:27.008249,973923074,983960489,983951648,2.79,USD,EXACT,PAUSED,fun,t
