orgabtpool,coopid,parteligav,baseyrexmp,condoid,pct1_mos,pct_crc,rate_psf,tot_othabt,abt_pct1
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100371.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100308.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100371.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100385.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100360.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100385.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100308.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100313.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100385.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100371.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101623.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101623.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100398.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100308.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100398.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101858.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100371.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100398.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101623.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100371.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100313.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101848.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100385.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,100308.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,,10,0.0,0.0,0.0,66.7
0.0,,0,0,,5,0.0,0.0,0.0,100.0
0.0,,0,0,100398.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101623.0,0,0.0,0.0,0.0,0.0
0.0,,0,0,101902.0,0,0.0,0.0,0.0,0.0
