source_relation,date_day,ad_account_id,ad_account_name,ad_id,ad_name,ad_squad_id,ad_squad_name,campaign_id,campaign_name,currency,base_url,url_host,url_path,utm_source,utm_medium,utm_campaign,utm_content,utm_term,swipes,impressions,spend,total_conversions,conversion_purchases_value,conversion_purchases
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,0eff8246-5024-49a2-a0b0-dbf9491d4e07,9085fcdcfa459dcf8d2cfd4f711f8f95,dc18c986-804b-4339-8767-53432a76f57b,0abce0245a237c9f5420a1bc13c347e8,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,3d5fc9fe4c9ea11a14fe5aeb7c97ea14,,,41,13547,113.24,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,1f7bffec-a31d-4a65-8944-4eb13218a8ef,2392b2386290be5d387d8fdddd485e05,b4fb2052-7ad9-47aa-bace-3ab850bb240a,898701f4d30823f6f48d63c405b1eb31,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,7de8f400a8633c6304d145a283110981,,,0,0,0.00,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,2576f072-7d5d-4b23-a607-7263ee1b1bde,62c638f8d63a51c629357cb8caa9eeb0,7653d388-3488-44b0-9289-4b7e82e28d6d,55bfa5ca59cfc9a473be14ff11be1b2d,03ba548f-f6b3-482c-b158-f2f0563b4083,2a0f2997b1634ba8e04a9ff84e8c1824,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,07aac9593d89d6f6e42c769e5f79dbe9,,,0,0,0.00,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,2a8e2757-a1b3-4e1a-99fe-a902217d44ba,8cb74df0164a03c6a2473fee49342ef0,e35d5ab9-218c-44b2-8e11-e7801538e1f4,45987fc133720617beb594f6cca659f5,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,7de8f400a8633c6304d145a283110981,,,29,6082,51.23,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,44356b43-a0dd-42f1-bd10-6442335ea14e,818b7a66deb3a9460d949207cef32eab,eea80c08-289c-407c-8631-bb72fa3cda9d,818b7a66deb3a9460d949207cef32eab,03ba548f-f6b3-482c-b158-f2f0563b4083,2a0f2997b1634ba8e04a9ff84e8c1824,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,3910b1e0ccab19bc46fd9db27cca49c9,,,11,2910,26.94,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,504b8515-0a3e-4473-a0b4-44a449fd6902,5505e9da315a4ddae426b1aca4c5e48c,e35d5ab9-218c-44b2-8e11-e7801538e1f4,45987fc133720617beb594f6cca659f5,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,3d5fc9fe4c9ea11a14fe5aeb7c97ea14,,,62,17037,121.83,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,653de295-a2ab-46b8-84c0-e1e529be7963,5505e9da315a4ddae426b1aca4c5e48c,dc18c986-804b-4339-8767-53432a76f57b,0abce0245a237c9f5420a1bc13c347e8,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,3d5fc9fe4c9ea11a14fe5aeb7c97ea14,,,3,1764,15.69,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,654f9dfc-cc8f-43c8-bd1b-b9aa88d16bb8,9085fcdcfa459dcf8d2cfd4f711f8f95,e35d5ab9-218c-44b2-8e11-e7801538e1f4,45987fc133720617beb594f6cca659f5,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,3d5fc9fe4c9ea11a14fe5aeb7c97ea14,,,116,28787,182.49,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,7f0c8c7b-cc49-47df-91ba-4c76ef6ab5bb,8cb74df0164a03c6a2473fee49342ef0,e42a2769-3003-4f14-bbab-8164d3fc5bdf,f9778147be121f04519da2925d1cf172,4d454286-06e2-4b67-94cd-f0506fabb7db,19068a7dcdd98d1c5c07b3dbdd6f82ee,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,7de8f400a8633c6304d145a283110981,,,167,49615,239.76,0,0.00,0
"",2021-03-29,07da269a-5965-4b8c-8deb-c6b773b5fb9d,a21a74284f13d11781ecde24fac9d30b,8311ecc0-f4cf-47b2-92ea-0f5fbd8e8cfa,67180266f37430af8b24b8d4c20aafbc,5610827c-bb09-4749-8bc6-13aca06b0690,4c5582cc905a9f00a2aac3046edfe51d,c930bc65-71c7-4130-826b-0b56c70894d3,7b8b47796db873e17c958aaf9ffd27b1,,https://fivetran.com/,fivetran.com,/,36fa3a193d737e5ad86441e422ed5a78,228140c155f5524f8a17323331505414,7b8b47796db873e17c958aaf9ffd27b1,,,0,1,0.01,0,0.00,0
