site_id,site_name,address_1,contract_id,site_budget,service_taxonomy,serves_food,rank,dense_rank
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
637,Mc Kee High School,290 St Marks Place,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
640,Petrides High School,715 Ocean Terrace,4740,,"[""athletic leagues""]",False,1,1
466,PAL Harlem Teen Center,441 Manhattan Ave,4740,,"[""athletic leagues""]",False,1,1
627,IS 218 Beacon,370 Fountain Ave,4740,,"[""athletic leagues""]",False,1,1
627,IS 218 Beacon,370 Fountain Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
627,IS 218 Beacon,370 Fountain Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
467,PAL Webster Teen Center,2255 Webster Ave,4740,,"[""athletic leagues""]",False,1,1
