source_relation,date_day,account_name,account_id,currency_code,campaign_name,campaign_id,ad_group_name,ad_group_id,criterion_id,type,status,keyword_match_type,keyword_text,spend,clicks,impressions,conversions,conversions_value,view_through_conversions
"",2021-01-22,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,8.9400000000000000,11,64,0,0,0
"",2021-03-15,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,19.4300000000000000,8,52,0,0,0
"",2021-01-13,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,14.0900000000000000,15,59,0,0,0
"",2021-05-28,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,17.3800000000000000,6,37,0,0,0
"",2021-04-14,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,20.5800000000000000,8,45,0,0,0
"",2021-03-31,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,16.3700000000000000,13,75,1,0,0
"",2021-03-19,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,18.8500000000000000,12,57,0,0,0
"",2021-01-24,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,11.8300000000000000,8,51,0,0,0
"",2021-02-04,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,7.8100000000000000,7,44,0,0,0
"",2021-04-07,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,14.6500000000000000,6,51,0,0,0
"",2021-03-13,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,8.4700000000000000,8,49,0,0,0
"",2021-05-17,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,21.4600000000000000,6,38,0,0,0
"",2021-01-12,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,5.2500000000000000,7,49,0,0,0
"",2021-04-23,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,10.5700000000000000,7,40,0,0,0
"",2021-01-18,,2121450128,USD,,344106493,G+b561Y/O/hceLQhm/Cd6Q==,23289504013,59284563270,KEYWORD,ENABLED,EXACT,fivetran,8.3100000000000000,7,40,0,0,0
