source_relation,account_id,date_day,search_term_id,ad_group_id,campaign_id,keyword_ad_group_criterion,criterion_id,search_term,keyword_text,search_term_match_type,status,clicks,spend,impressions,conversions,conversions_value,view_through_conversions
"",2121450128,2025-04-19,5f30c217f8d246e3a7110f14cf9834e2,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1001,1001,search term,search terms,BROAD,ADDED,25,0.12000000000000000000,300,3,145.5,1
"",2121450128,2025-04-18,bd2eb3dc6dce449e1b9d50347b7b2bb7,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1002,1002,+search +term,search term,EXACT,EXCLUDED,10,0.04500000000000000000,100,1,23.8,0
"",2121450128,2025-04-17,c7b2c499debb4e37b735066cf6bbf073,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1003,1003,search term,search,PHRASE,ADDED_EXCLUDED,50,0.20000000000000000000,700,4.5,210.9,3
"",2121450128,2025-04-16,e30a8eb1c92e46de90e89cf6b24671b5,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1004,1004,search term,search,UNKNOWN,EXCLUDED,5,0.01000000000000000000,50,0,0,0
"",2121450128,2025-04-15,8c52c46e470a4e99b2fa60b6b49f04e5,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1005,1005,search term,search,EXACT,NONE,40,0.17500000000000000000,600,2,88.7,2
"",2121450128,2025-04-14,ac435e10e6f64ed582e9858fc77a06f2,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1006,1006,search term,search,BROAD,UNSPECIFIED,15,0.03000000000000000000,200,0.5,12.3,0
"",2121450128,2025-04-13,2de499f037c14f01b7900bb9cd331d66,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1007,1007,search term,search,PHRASE,ADDED,60,0.25000000000000000000,800,5,310,4
"",2121450128,2025-04-12,2d1e843438774f2ebf6523fc24bbdd71,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1008,1008,search term,search term,EXACT,UNKNOWN,35,0.16000000000000000000,500,2.5,95,1
"",2121450128,2025-04-11,97d7718fd6c4421aa16539fd2b5dcfa1,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1009,1009,search term,search terms,BROAD,EXCLUDED,20,0.09000000000000000000,250,1.2,44.1,1
"",2121450128,2025-04-10,81a11cb7a04e48efbdd5aa9c00eb95c8,23289504013,9935249409,customers/2121450128/adGroupCriteria/23289504013~1010,1010,search term,search,PHRASE,ADDED_EXCLUDED,30,0.14000000000000000000,400,1.8,67.9,2
