id,updated_at,name,customer_id,advertising_channel_type,advertising_channel_subtype,start_date,end_date,serving_status,status,tracking_url_template
9935249409,2021-06-29 17:19:05.102,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
344106493,2021-08-25 20:21:09.602,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
9935249409,2022-05-31 17:55:44.964,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
9935249409,2022-06-21 03:38:52,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
9935249409,2022-06-24 05:35:31,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
344106493,2022-07-12 06:48:40,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
344106493,2022-08-01 14:21:25,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
344106493,2022-08-08 16:16:48,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
344106493,2022-08-12 08:15:49,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
344106493,2022-08-17 12:09:49,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-22,2037-12-30,SERVING,PAUSED,
9935249454,2021-09-24 11:02:09,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-04,2038-01-28,SERVING,PAUSED,
9935249488,2021-09-12 14:36:09,Zj9yTjsXtiWREoWWkz3kww==,2121450173,SEARCH,UNSPECIFIED,2020-05-02,2037-12-06,SERVING,PAUSED,
9935249410,2022-06-05 23:21:44,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-12,2037-12-03,SERVING,PAUSED,
9935249504,2022-08-28 10:13:49,Zj9yTjsXtiWREoWWkz3kww==,2121450225,SEARCH,UNSPECIFIED,2020-05-15,2037-12-31,SERVING,PAUSED,
9935249448,2021-07-06 12:25:05,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-04-25,2038-01-29,SERVING,PAUSED,
9935249434,2022-07-15 08:56:31,Zj9yTjsXtiWREoWWkz3kww==,2121450170,SEARCH,UNSPECIFIED,2020-05-07,2038-01-16,SERVING,PAUSED,
9935249432,2022-07-01 00:35:52,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-03-28,2037-12-06,SERVING,PAUSED,
9935249410,2022-06-07 15:53:52,Zj9yTjsXtiWREoWWkz3kww==,2121450225,SEARCH,UNSPECIFIED,2020-04-11,2038-01-05,SERVING,PAUSED,
9935249495,2021-06-07 07:38:05,Zj9yTjsXtiWREoWWkz3kww==,2121450128,SEARCH,UNSPECIFIED,2020-05-06,2038-01-27,SERVING,PAUSED,
9935249427,2022-06-21 08:07:52,Zj9yTjsXtiWREoWWkz3kww==,2121450173,SEARCH,UNSPECIFIED,2020-05-20,2038-01-03,SERVING,PAUSED,
