id,updated_at,type,campaign_id,campaign_name,name,status
23289504013,2021-06-29 17:19:05.102,,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504013,2021-08-25 20:21:09.602,,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504013,2022-05-31 17:55:44.964,SEARCH_STANDARD,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504055,2022-06-20 03:19:44,SEARCH_STANDARD,9935249454,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504060,2021-08-28 11:50:09,,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504061,2021-06-20 06:21:05,,9935249409,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504047,2021-07-05 11:56:05,,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504056,2021-06-14 05:55:05,,9935249454,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504057,2022-05-18 09:41:44,SEARCH_STANDARD,9935249409,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504031,2021-07-16 10:50:05,,9935249409,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504018,2022-06-23 20:47:44,SEARCH_STANDARD,9935249410,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504043,2022-05-06 16:04:44,SEARCH_STANDARD,9935249409,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504093,2021-07-10 15:18:05,,9935249488,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504014,2021-07-04 10:45:05,,9935249488,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504082,2021-08-13 20:53:09,,9935249427,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504026,2021-07-02 21:34:05,,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504048,2021-09-15 08:26:09,,344106493,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504103,2021-06-14 03:02:05,,9935249448,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504065,2021-06-24 05:54:05,,9935249410,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
23289504035,2022-05-07 09:49:44,SEARCH_STANDARD,9935249409,WLcyudjLopZCAwVCG42LtA==,G+b561Y/O/hceLQhm/Cd6Q==,ENABLED
