id,name,modified_time,ad_group_id,match_type,status
83700472809445, +etl +Cool Keywords,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809436, +etl +Keywoooords,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809459, +etl +Get Clicks,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83975364112905, +etl +Clickme,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83631766916614, +etl +Gimme Clicks,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809479, +etl +Cooler Keywords,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809435, +etl +Fivetran Rocks,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809438, +etl +Pet Rock,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809459, +etl +Clicccckme,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
83700472809462, +etl +Clickclickclick,2019-04-18 13:46:02.267,1.339205395433736E+15,Broad,Active
