work_id,job_filing_number,total,count,average
003A2ACF-6A2C-E811-8117-005056B627E4,M00028669-I1-EL,16770.0,146,114.86301369863014
00080E73-398A-E811-811A-005056B627E4,Q00062773-I1-EL,16770.0,146,114.86301369863014
00FC7EA4-C194-E811-8119-005056B627E6,X00066440-I1-EL,16770.0,146,114.86301369863014
010745B3-030D-E911-811C-005056B627E4,B00113302-I1-EL,16770.0,146,114.86301369863014
006A58EA-56E8-E811-811A-005056B627E6,X00099962-I1-EL,16770.0,146,114.86301369863014
00F63F75-1201-E811-8116-005056B627E6,S00013685-I1-EL,16770.0,146,114.86301369863014
00F962A4-580B-E811-8117-005056B627E4,M00017097-I1-EL,16770.0,146,114.86301369863014
00086258-6E46-E911-8120-005056B627E4,B00006279-P2,16770.0,146,114.86301369863014
011C487D-E341-E911-811F-005056B627E6,Q00139707-I1-EL,16770.0,146,114.86301369863014
00683452-2EFE-E811-811B-005056B627E4,Q00109399-I1-EL,16770.0,146,114.86301369863014
006B5383-4B79-E811-811A-005056B627E4,M00056524-I1-EL,16770.0,146,114.86301369863014
000BCB9A-BCED-E811-811A-005056B627E6,Q00102407-I1-EL,16770.0,146,114.86301369863014
009000AC-5D7A-E811-811A-005056B627E4,B00057237-I1-EL,16770.0,146,114.86301369863014
00A6347E-0D45-E911-8120-005056B627E4,B00140882-I1-EL,16770.0,146,114.86301369863014
01027011-A116-E811-8117-005056B627E4,M00021133-I1-EL,16770.0,146,114.86301369863014
00D10360-6CEF-E811-811A-005056B627E6,M00102760-I1-EL,16770.0,146,114.86301369863014
0022955F-B9E1-E711-8116-005056B627E6,X00005975-I1-EL,16770.0,146,114.86301369863014
00C1381B-DC17-E811-8117-005056B627E4,B00021609-I1-EL,16770.0,146,114.86301369863014
000B46FA-1502-E911-811C-005056B627E4,Q00110910-I1-EL,16770.0,146,114.86301369863014
0064AD01-0440-E911-811F-005056B627E6,B00020834-P1,16770.0,146,114.86301369863014
003D98CE-2B2E-E911-811E-005056B627E6,M00129674-I1-EL,16770.0,146,114.86301369863014
00A989F5-81A0-E811-811B-005056B627E4,B00070958-I1-EL,16770.0,146,114.86301369863014
005AB596-3934-E811-8117-005056B627E4,Q00031510-I1-EL,16770.0,146,114.86301369863014
0027432C-F231-E811-8117-005056B627E4,S00030450-I1-EL,16770.0,146,114.86301369863014
009ECB8A-6F49-E811-8117-005056B627E4,X00038684-I1-EL,16770.0,146,114.86301369863014
012BC4C4-C0A0-E811-811B-005056B627E4,X00071214-I1-EL,16770.0,146,114.86301369863014
013ACB35-B7FB-E711-8116-005056B627E6,Q00011903-I1-EL,16770.0,146,114.86301369863014
000FE78B-5164-E811-8119-005056B627E4,M00048916-I1-EL,16770.0,146,114.86301369863014
00C09DF4-D2F7-E811-811B-005056B627E4,M00057830-P2,16770.0,146,114.86301369863014
0083AC4F-B9CC-E811-811B-005056B627E4,M00086802-I1-EL,16770.0,146,114.86301369863014
00B19FB8-2294-E811-8119-005056B627E6,M00066228-I1-EL,16770.0,146,114.86301369863014
006E1696-565D-E911-8120-005056B627E6,Q00154457-I1-EL,16770.0,146,114.86301369863014
0100691A-79BB-E811-811A-005056B627E6,X00080477-I1-EL,16770.0,146,114.86301369863014
007820A2-0668-E811-8119-005056B627E6,M00049832-I1-EL,3742.0,4,935.5
00C4AABE-8D55-E911-8120-005056B627E4,M00149313-I1-EL,124.25,1,124.25
0017299E-3F17-E811-8117-005056B627E4,B00021428-I1-EL,121.0,2,60.5
0094CA44-FADD-E811-811A-005056B627E6,Q00095186-I1-EL,62.75,1,62.75
0095562C-3BC7-E811-811B-005056B627E4,Q00084789-I1-EL,51.25,1,51.25
0091011B-0D52-E911-8120-005056B627E4,Q00148178-I1-EL,42.25,1,42.25
009F8962-17DD-E811-811A-005056B627E6,Q00094590-I1-EL,40.0,1,40.0
00D611FC-252A-E811-8117-005056B627E4,B00022415-P1,39.25,1,39.25
008D27F6-0B5A-E911-8120-005056B627E6,M00151878-I1-EL,36.5,1,36.5
01176498-4302-E911-811C-005056B627E4,S00111165-I1-EL,36.0,2,18.0
00C19EAC-F153-E911-8120-005056B627E4,Q00148726-I1-EL,24.5,1,24.5
012BF73A-F319-E911-811D-8CFAEDA547D3,X00120385-I1-EL,23.25,1,23.25
000F544E-A0FF-E811-811C-005056B627E4,M00110249-I1-EL,14.0,2,7.0
00ED446D-ED44-E811-8117-005056B627E4,M00037236-I1-EL,11.75,1,11.75
007E1374-7C21-E811-8117-005056B627E4,Q00024949-I1-EL,7.25,1,7.25
0010DA2B-5921-E811-8117-005056B627E4,Q00023122-S1-EL,5.0,1,5.0
005765AE-5D22-E811-8117-005056B627E4,M00010953-P1,2.0,1,2.0
